arrrr

50000 atoms
0 bonds
0 angles

2 atom types
0 bond types
0 angle types

0.000000 125.000000 xlo xhi
0.000000 125.000000 ylo yhi
0.000000 5.000000 zlo zhi

Masses

1 1.000000
2 1.000000

Atoms

184 184 2 15.727614 55.834569 0.000000
185 185 1 16.264133 56.740005 0.000000
186 186 2 17.011064 56.720901 0.000000
187 187 1 17.260078 55.754480 0.000000
188 188 2 15.726436 55.570368 0.000000
189 189 1 13.952096 55.493413 0.000000
190 190 2 13.493278 56.127112 0.000000
191 191 1 12.366659 55.679928 0.000000
192 192 2 13.241269 57.570525 0.000000
193 193 1 12.517766 58.069940 0.000000
194 194 2 12.851442 57.610795 0.000000
195 195 1 12.073858 58.324888 0.000000
196 196 2 12.340763 59.436904 0.000000
197 197 1 13.684120 57.778906 0.000000
198 198 2 15.408589 58.853343 0.000000
199 199 1 14.413402 57.573834 0.000000
200 200 2 15.822654 56.331733 0.000000
201 201 1 60.621920 14.123853 0.000000
202 202 2 62.067651 13.262641 0.000000
203 203 1 61.331232 13.218171 0.000000
204 204 2 61.813741 13.980636 0.000000
205 205 1 61.118248 14.554215 0.000000
206 206 2 62.750644 14.185090 0.000000
207 207 1 63.488453 14.928025 0.000000
208 208 2 63.957510 14.367969 0.000000
209 209 1 64.589088 14.280389 0.000000
210 210 2 64.078282 14.255345 0.000000
211 211 1 63.783263 14.989522 0.000000
212 212 2 63.724091 16.798440 0.000000
213 213 1 64.032011 15.639759 0.000000
214 214 2 62.504273 16.219686 0.000000
215 215 1 61.681030 17.078919 0.000000
216 216 2 62.778751 17.999938 0.000000
217 217 1 62.108699 18.729724 0.000000
218 218 2 60.764525 17.747823 0.000000
219 219 1 59.647633 19.434762 0.000000
220 220 2 60.702423 18.804722 0.000000
221 221 1 34.194606 18.610862 0.000000
222 222 2 32.597103 20.433252 0.000000
223 223 1 32.339222 20.736159 0.000000
224 224 2 32.058763 20.425314 0.000000
225 225 1 31.783701 18.538287 0.000000
226 226 2 32.093458 18.435783 0.000000
227 227 1 31.840212 19.176307 0.000000
228 228 2 30.718689 19.678253 0.000000
229 229 1 32.617061 22.216775 0.000000
230 230 2 32.109401 21.069617 0.000000
231 231 1 33.732336 19.818972 0.000000
232 232 2 32.125189 19.808467 0.000000
233 233 1 32.389321 20.390755 0.000000
234 234 2 31.202778 21.431142 0.000000
235 235 1 30.377249 20.853900 0.000000
236 236 2 30.373491 20.485317 0.000000
237 237 1 30.899629 24.162117 0.000000
238 238 2 31.470964 23.154252 0.000000
239 239 1 30.796910 24.232051 0.000000
240 240 2 29.842420 22.982957 0.000000
241 241 1 83.486086 56.771747 0.000000
242 242 2 83.936183 54.701251 0.000000
243 243 1 83.783677 54.858560 0.000000
244 244 2 83.055090 54.779151 0.000000
245 245 1 80.596407 57.353587 0.000000
246 246 2 79.950950 57.499786 0.000000
247 247 1 80.011726 58.403371 0.000000
248 248 2 80.403498 56.016959 0.000000
249 249 1 80.047986 55.599509 0.000000
250 250 2 80.705857 55.266191 0.000000
251 251 1 80.612489 55.805262 0.000000
252 252 2 81.818330 56.629989 0.000000
253 253 1 80.629361 57.350080 0.000000
254 254 2 80.118332 59.345123 0.000000
255 255 1 79.839154 59.282394 0.000000
256 256 2 79.856228 56.667467 0.000000
257 257 1 79.786520 56.338520 0.000000
258 258 2 79.555509 54.662769 0.000000
259 259 1 78.838264 53.349125 0.000000
260 260 2 77.181889 53.130818 0.000000
261 261 1 63.991408 35.506619 0.000000
262 262 2 63.504101 36.904266 0.000000
263 263 1 64.423965 37.386824 0.000000
264 264 2 65.202411 37.005818 0.000000
265 265 1 64.932929 38.542403 0.000000
266 266 2 65.293923 38.285474 0.000000
267 267 1 65.305902 38.494785 0.000000
268 268 2 64.121450 38.267050 0.000000
269 269 1 64.409594 39.306128 0.000000
270 270 2 63.167066 39.034001 0.000000
271 271 1 64.244346 37.042343 0.000000
272 272 2 63.934194 38.480301 0.000000
273 273 1 64.548836 40.113384 0.000000
274 274 2 63.804001 42.481126 0.000000
275 275 1 63.344520 41.896230 0.000000
276 276 2 63.168686 43.001299 0.000000
277 277 1 62.223737 41.654641 0.000000
278 278 2 62.145515 42.012354 0.000000
279 279 1 63.391762 43.961637 0.000000
280 280 2 62.331737 42.869860 0.000000
281 281 1 27.764261 117.321826 0.000000
282 282 2 28.414823 119.218843 0.000000
283 283 1 27.063500 118.581289 0.000000
284 284 2 28.350252 118.437259 0.000000
285 285 1 29.023251 117.227159 0.000000
286 286 2 28.622478 115.520029 0.000000
287 287 1 30.315962 116.371070 0.000000
288 288 2 32.166062 116.139375 0.000000
289 289 1 33.280507 114.103274 0.000000
290 290 2 32.879680 113.717211 0.000000
291 291 1 32.555386 113.073664 0.000000
292 292 2 33.554934 111.971072 0.000000
293 293 1 33.092649 112.126521 0.000000
294 294 2 34.154717 112.674347 0.000000
295 295 1 34.961037 113.792098 0.000000
296 296 2 33.134262 113.328902 0.000000
297 297 1 32.646068 114.818668 0.000000
298 298 2 33.791826 115.153989 0.000000
299 299 1 35.802046 115.348456 0.000000
300 300 2 35.867252 115.041937 0.000000
301 301 1 120.757317 29.246039 0.000000
302 302 2 120.974481 28.050075 0.000000
303 303 1 121.684374 28.641632 0.000000
304 304 2 121.229884 28.081773 0.000000
305 305 1 122.343922 28.463002 0.000000
306 306 2 123.528409 29.802798 0.000000
307 307 1 0.318983 28.266744 0.000000
308 308 2 0.407417 28.841346 0.000000
309 309 1 0.248963 27.650180 0.000000
310 310 2 1.070656 27.756403 0.000000
311 311 1 2.680131 27.681290 0.000000
312 312 2 1.748417 26.811088 0.000000
313 313 1 1.240284 27.387433 0.000000
314 314 2 0.446755 28.757954 0.000000
315 315 1 1.339009 28.289764 0.000000
316 316 2 1.043125 29.986921 0.000000
317 317 1 2.151463 31.013943 0.000000
318 318 2 1.309994 32.308135 0.000000
319 319 1 1.376223 31.403924 0.000000
320 320 2 1.999294 31.083571 0.000000
321 321 1 124.158174 47.551662 0.000000
322 322 2 123.744071 48.075887 0.000000
323 323 1 123.697772 47.421179 0.000000
324 324 2 124.084852 46.841716 0.000000
325 325 1 123.367975 46.584635 0.000000
326 326 2 124.720256 46.461748 0.000000
327 327 1 1.139742 46.575303 0.000000
328 328 2 0.554747 45.423675 0.000000
329 329 1 122.482780 44.020374 0.000000
330 330 2 124.110676 45.147276 0.000000
331 331 1 124.633747 44.052388 0.000000
332 332 2 0.951337 45.649494 0.000000
333 333 1 1.553682 45.680165 0.000000
334 334 2 0.048180 47.050723 0.000000
335 335 1 0.442979 46.811822 0.000000
336 336 2 124.123299 46.173147 0.000000
337 337 1 0.384360 45.439372 0.000000
338 338 2 123.618943 45.421309 0.000000
339 339 1 124.857757 43.530525 0.000000
340 340 2 122.854463 42.793108 0.000000
341 341 1 51.964639 0.775415 0.000000
342 342 2 51.002862 0.376758 0.000000
343 343 1 50.119872 1.694749 0.000000
344 344 2 50.273624 1.928417 0.000000
345 345 1 51.043685 2.224975 0.000000
346 346 2 52.183548 1.305821 0.000000
347 347 1 51.556674 2.198578 0.000000
348 348 2 51.299189 2.755661 0.000000
349 349 1 52.737048 1.643008 0.000000
350 350 2 55.194248 0.585458 0.000000
351 351 1 55.943202 2.303181 0.000000
352 352 2 55.679815 1.475910 0.000000
353 353 1 55.910480 0.056847 0.000000
354 354 2 52.838683 0.956495 0.000000
355 355 1 52.745493 124.618778 0.000000
356 356 2 52.483278 0.306629 0.000000
357 357 1 53.358549 0.462673 0.000000
358 358 2 53.503389 0.863627 0.000000
359 359 1 53.960649 0.581438 0.000000
360 360 2 54.561003 1.784717 0.000000
361 361 1 97.971910 15.917247 0.000000
362 362 2 99.000211 15.536864 0.000000
363 363 1 99.037293 14.173210 0.000000
364 364 2 98.917643 13.880942 0.000000
365 365 1 99.517958 14.609277 0.000000
366 366 2 97.321510 15.797707 0.000000
367 367 1 97.136909 14.452323 0.000000
368 368 2 96.862591 14.028787 0.000000
369 369 1 97.475428 14.540274 0.000000
370 370 2 97.327518 14.471439 0.000000
371 371 1 96.899055 15.952841 0.000000
372 372 2 97.430385 16.066718 0.000000
373 373 1 96.629733 16.206990 0.000000
374 374 2 97.003843 16.431650 0.000000
375 375 1 97.342701 16.870037 0.000000
376 376 2 97.965857 17.304566 0.000000
377 377 1 98.468417 18.009409 0.000000
378 378 2 98.493093 17.836020 0.000000
379 379 1 97.930628 18.435892 0.000000
380 380 2 96.210435 17.904908 0.000000
381 381 1 49.459448 37.864814 0.000000
382 382 2 48.201183 38.060641 0.000000
383 383 1 49.199595 37.325423 0.000000
384 384 2 49.978218 38.023250 0.000000
385 385 1 48.991504 39.045161 0.000000
386 386 2 48.393409 40.629542 0.000000
387 387 1 48.600596 39.098559 0.000000
388 388 2 47.199647 38.321494 0.000000
389 389 1 48.457428 36.259136 0.000000
390 390 2 46.391465 35.423075 0.000000
391 391 1 47.066735 34.629071 0.000000
392 392 2 47.227261 33.808003 0.000000
393 393 1 47.800058 33.302256 0.000000
394 394 2 48.613614 32.241554 0.000000
395 395 1 50.345194 32.274233 0.000000
396 396 2 50.929362 30.855671 0.000000
397 397 1 52.105202 30.100068 0.000000
398 398 2 52.640012 28.578085 0.000000
399 399 1 52.317615 28.085194 0.000000
400 400 2 53.009966 28.411105 0.000000
401 401 1 49.218639 29.279035 0.000000
402 402 2 48.806346 27.665514 0.000000
403 403 1 48.416810 26.298525 0.000000
404 404 2 48.563986 25.599974 0.000000
405 405 1 48.770593 24.676200 0.000000
406 406 2 48.626457 24.429705 0.000000
407 407 1 47.342471 23.880024 0.000000
408 408 2 47.495248 23.553650 0.000000
409 409 1 46.832021 23.740996 0.000000
410 410 2 45.294273 23.067282 0.000000
411 411 1 43.117044 23.275352 0.000000
412 412 2 42.103650 22.576985 0.000000
413 413 1 41.376135 23.050741 0.000000
414 414 2 41.335655 24.149256 0.000000
415 415 1 39.923023 24.605120 0.000000
416 416 2 40.960565 25.913096 0.000000
417 417 1 41.527668 25.772896 0.000000
418 418 2 40.895330 27.019448 0.000000
419 419 1 41.607014 26.164915 0.000000
420 420 2 41.652566 26.105005 0.000000
421 421 1 61.553766 28.696721 0.000000
422 422 2 61.782314 30.195837 0.000000
423 423 1 60.277050 29.530473 0.000000
424 424 2 59.204179 29.984660 0.000000
425 425 1 58.835055 30.558823 0.000000
426 426 2 60.907833 29.977211 0.000000
427 427 1 61.400263 29.204917 0.000000
428 428 2 60.096113 29.017376 0.000000
429 429 1 60.315748 28.181828 0.000000
430 430 2 60.706264 28.802327 0.000000
431 431 1 60.984435 29.075028 0.000000
432 432 2 60.633595 28.707560 0.000000
433 433 1 61.842058 27.684993 0.000000
434 434 2 61.459517 28.173599 0.000000
435 435 1 59.678866 28.339316 0.000000
436 436 2 58.139800 26.813980 0.000000
437 437 1 59.459323 27.879689 0.000000
438 438 2 58.424693 27.002591 0.000000
439 439 1 58.130106 26.237128 0.000000
440 440 2 56.702075 25.656853 0.000000
441 441 1 33.892017 92.818637 0.000000
442 442 2 35.063133 93.326315 0.000000
443 443 1 35.629605 94.076108 0.000000
444 444 2 35.531915 93.856268 0.000000
445 445 1 35.827248 95.812276 0.000000
446 446 2 34.721171 95.802312 0.000000
447 447 1 35.624786 95.393872 0.000000
448 448 2 36.363856 96.118187 0.000000
449 449 1 36.756520 95.088912 0.000000
450 450 2 38.034776 94.727738 0.000000
451 451 1 38.351616 95.652549 0.000000
452 452 2 38.637107 96.860603 0.000000
453 453 1 39.894987 97.910111 0.000000
454 454 2 38.553275 97.974543 0.000000
455 455 1 40.162859 98.618028 0.000000
456 456 2 42.598528 98.860001 0.000000
457 457 1 43.297972 98.339570 0.000000
458 458 2 43.918268 97.306278 0.000000
459 459 1 42.462420 97.402768 0.000000
460 460 2 41.872978 96.530429 0.000000
461 461 1 50.679484 35.045076 0.000000
462 462 2 50.369716 34.559247 0.000000
463 463 1 51.957917 33.637577 0.000000
464 464 2 50.919952 33.038598 0.000000
465 465 1 50.156370 32.017527 0.000000
466 466 2 49.720203 32.490501 0.000000
467 467 1 50.134504 34.401862 0.000000
468 468 2 49.771470 33.129882 0.000000
469 469 1 49.908280 34.637936 0.000000
470 470 2 49.375513 33.201324 0.000000
471 471 1 49.280496 33.179149 0.000000
472 472 2 48.205093 33.854188 0.000000
473 473 1 47.215485 33.439289 0.000000
474 474 2 47.973279 35.952379 0.000000
475 475 1 48.844412 38.729298 0.000000
476 476 2 49.131689 39.407042 0.000000
477 477 1 48.847880 38.130595 0.000000
478 478 2 48.989180 38.251946 0.000000
479 479 1 48.213669 39.474261 0.000000
480 480 2 48.282598 39.833772 0.000000
481 481 1 8.267521 23.112509 0.000000
482 482 2 8.723047 24.199208 0.000000
483 483 1 7.916275 23.379879 0.000000
484 484 2 7.137303 22.517176 0.000000
485 485 1 6.823633 21.115989 0.000000
486 486 2 6.169354 20.922685 0.000000
487 487 1 5.323217 20.497253 0.000000
488 488 2 5.380396 20.854694 0.000000
489 489 1 5.984629 20.874899 0.000000
490 490 2 5.725995 22.668906 0.000000
491 491 1 5.751864 22.797883 0.000000
492 492 2 6.154573 23.945032 0.000000
493 493 1 5.652417 21.987390 0.000000
494 494 2 6.463314 22.991821 0.000000
495 495 1 5.870546 21.800858 0.000000
496 496 2 6.665888 22.654188 0.000000
497 497 1 5.456409 21.396466 0.000000
498 498 2 6.546812 23.808224 0.000000
499 499 1 8.043854 21.865929 0.000000
500 500 2 8.436039 22.019233 0.000000
501 501 1 41.852441 12.913996 0.000000
502 502 2 43.357821 13.498682 0.000000
503 503 1 44.131107 14.741447 0.000000
504 504 2 43.118953 13.984185 0.000000
505 505 1 43.502792 13.264821 0.000000
506 506 2 42.951582 15.657228 0.000000
507 507 1 41.688827 15.223343 0.000000
508 508 2 41.611085 15.035224 0.000000
509 509 1 41.026013 15.181443 0.000000
510 510 2 41.443379 15.261677 0.000000
511 511 1 41.252500 15.540482 0.000000
512 512 2 41.128618 16.078969 0.000000
513 513 1 41.156479 15.864914 0.000000
514 514 2 40.996902 16.199827 0.000000
515 515 1 40.857962 18.397488 0.000000
516 516 2 41.977937 17.421727 0.000000
517 517 1 41.274183 17.560835 0.000000
518 518 2 41.911799 18.334496 0.000000
519 519 1 41.628640 18.267611 0.000000
520 520 2 41.329683 18.229984 0.000000
521 521 1 86.814039 7.049628 0.000000
522 522 2 86.421313 7.718036 0.000000
523 523 1 86.597986 7.177436 0.000000
524 524 2 84.722131 7.376256 0.000000
525 525 1 83.998140 6.119501 0.000000
526 526 2 84.328753 5.284476 0.000000
527 527 1 83.380651 6.128970 0.000000
528 528 2 82.307868 6.428315 0.000000
529 529 1 82.722685 6.316489 0.000000
530 530 2 84.049486 6.317036 0.000000
531 531 1 82.942263 5.515535 0.000000
532 532 2 82.025535 6.597843 0.000000
533 533 1 82.760665 7.989328 0.000000
534 534 2 83.058268 7.229909 0.000000
535 535 1 83.135222 7.634131 0.000000
536 536 2 82.971696 5.374373 0.000000
537 537 1 84.233375 4.880581 0.000000
538 538 2 84.241178 4.013798 0.000000
539 539 1 84.838240 5.126746 0.000000
540 540 2 86.352806 6.960557 0.000000
541 541 1 23.407607 96.708688 0.000000
542 542 2 23.092674 95.618943 0.000000
543 543 1 24.191140 94.133463 0.000000
544 544 2 23.880178 93.895451 0.000000
545 545 1 23.852809 93.899956 0.000000
546 546 2 23.556391 92.786372 0.000000
547 547 1 24.129139 91.304821 0.000000
548 548 2 25.399030 92.445060 0.000000
549 549 1 24.192055 91.630037 0.000000
550 550 2 24.483752 91.373952 0.000000
551 551 1 23.860571 91.581716 0.000000
552 552 2 23.643099 92.733897 0.000000
553 553 1 22.574574 92.602163 0.000000
554 554 2 21.918836 93.378430 0.000000
555 555 1 23.016103 92.945969 0.000000
556 556 2 22.959505 93.000405 0.000000
557 557 1 21.996607 92.553024 0.000000
558 558 2 22.353217 91.990583 0.000000
559 559 1 22.915468 90.673405 0.000000
560 560 2 23.814307 91.900838 0.000000
561 561 1 4.354903 84.700384 0.000000
562 562 2 4.220946 82.705317 0.000000
563 563 1 4.294152 84.395572 0.000000
564 564 2 5.759043 83.611825 0.000000
565 565 1 5.093005 83.870178 0.000000
566 566 2 4.983521 82.712156 0.000000
567 567 1 4.454475 83.472904 0.000000
568 568 2 4.340887 83.597861 0.000000
569 569 1 3.729435 82.774714 0.000000
570 570 2 1.690582 83.026562 0.000000
571 571 1 124.187676 83.482104 0.000000
572 572 2 123.438137 85.073876 0.000000
573 573 1 123.355871 84.560068 0.000000
574 574 2 0.185356 85.006308 0.000000
575 575 1 123.481152 85.066963 0.000000
576 576 2 122.249637 87.005142 0.000000
577 577 1 123.677478 86.592359 0.000000
578 578 2 123.591686 84.965004 0.000000
579 579 1 124.911931 85.355558 0.000000
580 580 2 124.711508 84.702712 0.000000
581 581 1 60.329167 27.662898 0.000000
582 582 2 60.641304 28.524479 0.000000
583 583 1 61.928734 29.876814 0.000000
584 584 2 61.587713 29.938889 0.000000
585 585 1 60.335572 29.243740 0.000000
586 586 2 60.496222 31.043504 0.000000
587 587 1 59.078886 30.589293 0.000000
588 588 2 58.594192 30.498248 0.000000
589 589 1 58.800994 30.705801 0.000000
590 590 2 58.076196 30.726909 0.000000
591 591 1 59.059734 30.387773 0.000000
592 592 2 60.375391 30.709462 0.000000
593 593 1 61.132238 30.945279 0.000000
594 594 2 61.244977 30.850200 0.000000
595 595 1 62.281388 31.523146 0.000000
596 596 2 62.673871 30.743403 0.000000
597 597 1 62.154222 30.270950 0.000000
598 598 2 61.420052 30.510187 0.000000
599 599 1 60.910614 31.426947 0.000000
600 600 2 60.855936 31.636307 0.000000
601 601 1 120.463915 48.828639 0.000000
602 602 2 120.326264 48.659929 0.000000
603 603 1 119.929391 49.251226 0.000000
604 604 2 121.314653 46.834329 0.000000
605 605 1 121.699493 48.293914 0.000000
606 606 2 122.360320 48.530819 0.000000
607 607 1 122.015939 48.292197 0.000000
608 608 2 121.917052 47.214486 0.000000
609 609 1 122.556518 47.817447 0.000000
610 610 2 123.376559 44.652020 0.000000
611 611 1 123.999437 43.994135 0.000000
612 612 2 124.042689 42.844345 0.000000
613 613 1 123.118390 44.293904 0.000000
614 614 2 121.713448 43.024080 0.000000
615 615 1 122.724204 42.567626 0.000000
616 616 2 122.497682 43.072201 0.000000
617 617 1 121.304929 43.609633 0.000000
618 618 2 121.991677 44.848103 0.000000
619 619 1 120.940323 43.604077 0.000000
620 620 2 121.529387 43.977473 0.000000
621 621 1 119.518853 25.846132 0.000000
622 622 2 118.232923 27.557935 0.000000
623 623 1 116.281850 27.323726 0.000000
624 624 2 116.211070 26.610016 0.000000
625 625 1 114.435102 23.757026 0.000000
626 626 2 113.744030 26.201425 0.000000
627 627 1 114.964377 25.750573 0.000000
628 628 2 112.989730 27.210445 0.000000
629 629 1 113.763165 27.039788 0.000000
630 630 2 114.904507 27.500397 0.000000
631 631 1 115.423554 26.039234 0.000000
632 632 2 116.111530 25.787638 0.000000
633 633 1 116.251145 25.335158 0.000000
634 634 2 116.979162 25.332338 0.000000
635 635 1 116.795641 23.564487 0.000000
636 636 2 116.607706 24.401973 0.000000
637 637 1 116.831431 23.730834 0.000000
638 638 2 115.666209 24.313148 0.000000
639 639 1 117.391844 26.402089 0.000000
640 640 2 117.155600 24.252574 0.000000
641 641 1 109.673079 13.725294 0.000000
642 642 2 106.991460 14.042264 0.000000
643 643 1 105.621154 14.289387 0.000000
644 644 2 105.613631 15.755479 0.000000
645 645 1 105.256271 15.692782 0.000000
646 646 2 108.125471 13.745717 0.000000
647 647 1 107.666957 12.974367 0.000000
648 648 2 107.018213 12.997601 0.000000
649 649 1 106.894984 12.325275 0.000000
650 650 2 107.205622 11.678117 0.000000
651 651 1 107.730932 10.612503 0.000000
652 652 2 109.199282 13.062434 0.000000
653 653 1 108.080046 13.837916 0.000000
654 654 2 108.360782 14.904272 0.000000
655 655 1 108.508270 14.451804 0.000000
